ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
702,Entailment,No Relation,"Both norms express disapproval towards getting angry at one's partner; the US norm does so more generally, while the Chinese norm focuses more on the particular action of ignoring one's partner when angry",Not all partners have a girlfriend,0.2020181268453598,0.41000989079475403,0.3060140088200569
703,No Relation,No Relation,"The US norm is about respecting the privacy of others and not getting involved in arguments, while the Chinese norm is about understanding the complexities of family relationships",Just because people are fighting doesn't mean it's complicated,0.33274686336517334,0.5099729895591736,0.42135992646217346
704,No Relation,Contradiction,"The US norm is about respecting the rights of individuals and not discriminating against them, while the Chinese norm is about proper etiquette and avoiding certain behaviors in public",It is not appropriate to single people out if you smoke butt,0.1306280940771103,0.4929862916469574,0.31180719286203384
705,Entailment,No Relation,Both norms express the idea of resolving differences without fighting,You can not infer there is a mother,0.10482130944728851,0.4651610553264618,0.28499118238687515
706,No Relation,Contradiction,"The US norm is about being open to learning and seeking knowledge, while the Chinese norm is about maintaining respectful relationships with others","If it is okay to ask questions, then it would be impossible for someone who is not polite to you to be your friend",0.419758677482605,0.5196958780288696,0.4697272777557373
707,Entailment,Contradiction,"Both norms emphasize the importance of expressing one's feelings for one's partner, and suggest that if one's partner cannot give them what they need, they should adjust their expectations or look for someone else",It's either good to show one' feelings for your partner or a boyfriend,0.3771796226501465,0.5667502880096436,0.471964955329895
708,No Relation,Contradiction,"The US norm is about expressing emotions in response to hypocritical behavior, while the Chinese norm is about managing emotions in relationships",If you are upset it is not appropriate to be jealous,0.29347825050354004,0.4358082115650177,0.36464323103427887
709,No Relation,No Relation,"Both norms express disapproval towards the ex-girlfriend's actions, as talking about other guys can be seen as embarrassing the boyfriend in front of his friends",It's not necessary to talk to your ex to be embarrassed in front of your friends,0.47748011350631714,0.5946310758590698,0.5360555946826935
710,No Relation,Contradiction,"The US norm is about making decisions based on individual happiness, while the Chinese norm is about perseverance and trying again even if the first attempt was unsuccessful",One cannot be expected to break off a union and continue going on blind dates simultaneously,0.19864417612552643,0.4282577335834503,0.3134509548544884
711,No Relation,No Relation,"The US norm is about maintaining a healthy relationship with your partner, while the Chinese norm is about making decisions based on socio-economic status",Not all partners are from a family with l ower socio-economic status than yours,0.3652748465538025,0.5258519649505615,0.445563405752182
712,No Relation,No Relation,"The US norm is about the importance of communication and maintaining relationships, while the Chinese norm is about the importance of maintaining relationships and not distancing oneself from friends",It is not necessarily right to distance yourself from your friends,0.4964638948440552,0.5407527685165405,0.5186083316802979
713,No Relation,Contradiction,"The US norm is about the importance of family and the expectation of support, while the Chinese norm is about individual choice and freedom in marriage","If your family supports you through hard times, it is not necessary to get married",0.3767089247703552,0.5163947939872742,0.4465518593788147
714,Entailment,No Relation,"Both norms express disapproval towards not showing care to a loved one, in this case the best friend",Not showing up to a party is not necessarily not appropriate,0.3073899745941162,0.5081689357757568,0.4077794551849365
