ID,y_true,y_pred,expl_true,expl_pred,bleurt,bertscore,expl_score
742,No Relation,fail,"The US norm is about not having the justification for breaking up with someone, while the Chinese norm is about what to do when you have that justification",fail,0.027047082781791687,0.2741539478302002,0.15060051530599594
743,No Relation,No Relation,The US norm and Chinese norm are about different scenarios,It's bad to admit your faults,0.24328340590000153,0.3954143226146698,0.31934886425733566
744,No Relation,Contradiction,"The US norm is about being aware of and expressing one's emotions, while the Chinese norm is about respecting the privacy of others and not asking intrusive questions",You can't be faultless and you shouldn's admit your faults,0.3087262809276581,0.45991265773773193,0.384319469332695
745,Entailment,No Relation,"Both norms express disapproval towards not treating the parents with respect and care, and ignoring or denying someone's feelings is one example of not showing the respect to the parents",It's good to admit your faults,0.35239914059638977,0.4720274806022644,0.4122133105993271
746,Contradiction,No Relation,The US norm expresses a neutral attitude towards hating a family member,It's good to admit your faults because it'll help you to be better in the future,0.24295051395893097,0.45162293314933777,0.34728672355413437
747,No Relation,No Relation,"The US norm is about having a negative attitude towards fear, while the Chinese norm is about having a positive attitude towards fear and continuing to pursue one's goals despite feeling scared",It's good to admit your faults,0.28628790378570557,0.48683828115463257,0.38656309247016907
748,Entailment,No Relation,Both norms express approval towards brushing teeth in the morning as a way to maintain good health and not have bad breath,"The US norm is about personal choice and family planning, while the Chinese norm has nothing to do with respecting or honoring family relationships",0.3503943085670471,0.48757946491241455,0.41898688673973083
749,No Relation,No Relation,"The US norm is about setting expectations and boundaries in a relationship, while the Chinese norm is about acceptable behavior when pursuing someone who is already in a relationship","The US norm is about personal choice and family planning, while the Chinese norm has to do with respect and honoring family relationships",0.5829012989997864,0.7224136590957642,0.6526574790477753
750,No Relation,fail,Being a tattle-tale (the US norm) is different from doing something that someone would tattle-tale on (the Chinese norm),fail,0.05093725025653839,0.24775108695030212,0.14934416860342026
751,Entailment,No Relation,Both norms express approval towards remembering and expressing appreciation for people close to us on their birthdays,It is not possible to know if the sentence is contradictory,0.15321102738380432,0.4207785129547119,0.2869947701692581
752,Entailment,No Relation,"The US norm expresses disapproval towards arguing with one's partner, and the Chinese norm expresses disapproval towards fighting with one's partner because of drinking",No relation,0.20020543038845062,0.26476937532424927,0.23248740285634995
753,Entailment,No Relation,Both norms express disapproval towards expressing anger towards a partner in front of the partner's friends,It's good to admit your faults because it makes you a better person,0.3031003177165985,0.508021354675293,0.40556083619594574
754,Entailment,Contradiction: No Relation,"Both norms express disapproval towards the act of making someone cry by saying that you don't like them, as it is seen as rude and emotionally insensitive","It is not good to admit your faults, it is good that you admit them, but not that it's good or not",0.3365238308906555,0.4404849112033844,0.38850437104701996
755,Contradiction,No Relation,"The US norm expresses disapproval towards not wanting children, while the Chinese norm expresses approval towards not wanting kids as long as it is discussed beforehand",It's good to admit your faults,0.2747838497161865,0.4537895917892456,0.36428672075271606
756,Entailment,No Relation,"Both norms express disapproval towards denying someone access to a material good, the US norm by emphasizing not giving away the good and the Chinese norm by emphasizing not destroying the good","The US norm is about personal choice and family planning, while the Chinese norm focuses on respect and honoring family relationships",0.46409082412719727,0.5725430250167847,0.518316924571991
